Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000048356,Olfr1496,Gene Expression,0.024667346498388337,0.0005638696265695131,0.0011220447742227224,34,0.04158681762820224,33
ENSMUSG00000022948,Setd4,Gene Expression,0.02466423040649557,0.0007274172880302743,0.0014298073933086926,193,0.13360078430196806,170
ENSMUSG00000006740,Kif5b,Gene Expression,0.0246617030549811,0.0008085283105010443,0.0015827941682659333,1546,0.6886719369413487,898
ENSMUSG00000075165,Olfr1105,Gene Expression,0.024660867289742643,0.0006709120786143608,0.00132399716280463,62,0.0758688361563244,59
ENSMUSG00000037938,Chchd5,Gene Expression,0.024657764105808264,0.0007746164445474601,0.0015191797221421346,236,0.10029397148362515,202
ENSMUSG00000025872,Thoc3,Gene Expression,0.02464428017326073,0.0008026622521846161,0.0015716292932148588,437,0.1792609199238837,365
ENSMUSG00000018861,Fdxr,Gene Expression,0.024643928274728718,0.0008012259972693947,0.0015689761694830152,368,0.15367245638196889,317
ENSMUSG00000018999,Slc35b4,Gene Expression,0.024630208625375422,0.0008101929111030692,0.0015858920540699711,591,0.26844594523000087,455
ENSMUSG00000032083,Apoa1,Gene Expression,0.024629725518938182,0.000570501156618386,0.0011346521674705952,40,0.03975019704996876,39
ENSMUSG00000020436,Gabrg2,Gene Expression,0.024625783258075247,0.0005883618486948183,0.0011677733886624466,37,0.05621605285761496,37
ENSMUSG00000075221,Olfr992,Gene Expression,0.024618332420620698,0.0005087693879810562,0.001017117391232446,30,0.04027696603198402,29
ENSMUSG00000040514,Tex47,Gene Expression,0.024615826186239077,0.0005396449359964528,0.0010758356095489886,32,0.031385598928286365,31
ENSMUSG00000070875,Olfr1100,Gene Expression,0.024614255392691468,0.0005247085287938269,0.00104757254869818,29,0.0346152256761913,29
ENSMUSG00000027886,1700013F07Rik,Gene Expression,0.024605439213035173,0.0004496519333816451,0.0009052104705587538,24,0.02070927686179241,24
ENSMUSG00000018765,Fxr2,Gene Expression,0.02460103785769476,0.0008347240888237906,0.001631429367933947,1517,0.6715125475583728,900
ENSMUSG00000096757,Olfr251,Gene Expression,0.024597360311576374,0.0004956165937521906,0.0009926725884612385,24,0.03942240551488041,24
ENSMUSG00000051786,Tubgcp6,Gene Expression,0.024596069265439124,0.0008291101452000404,0.0016211134977534203,749,0.34830631271528745,573
ENSMUSG00000054293,P2ry10b,Gene Expression,0.024593137392475314,0.0005736146805961351,0.0011401440537633935,36,0.036220610211492386,36
ENSMUSG00000001334,Fndc5,Gene Expression,0.02459006197513737,0.0006929868927629812,0.0013660245915938308,89,0.03817242565413213,85
ENSMUSG00000040852,Plekhh2,Gene Expression,0.024584974680191364,0.0007811482757860144,0.0015315233227158023,235,0.15438310021174645,205
ENSMUSG00000060681,Slc9a6,Gene Expression,0.024584512836967925,0.0008370983978363,0.0016359042669991854,947,0.41410800855498686,665
ENSMUSG00000049792,Bag5,Gene Expression,0.02457839124807486,0.0008308250135899975,0.0016241375797148058,614,0.25438844330394134,461
ENSMUSG00000054716,Zfp771,Gene Expression,0.02457365784764522,0.000752079484023005,0.0014766298766125294,160,0.06487238853708858,144
ENSMUSG00000092607,Scnm1,Gene Expression,0.024567157351046292,0.0008424126336392668,0.001645623465409635,832,0.3651198574327988,629
ENSMUSG00000048834,Vstm2a,Gene Expression,0.02456239598517427,0.0005123071995640771,0.0010237661206232357,15,0.006218043168076863,15
ENSMUSG00000058444,Map2k5,Gene Expression,0.024541961027947295,0.0008416745217485477,0.0016443479375722841,571,0.2789261055374745,459
ENSMUSG00000023093,Pate12,Gene Expression,0.024541912510571348,0.0006358083815387605,0.001257936459786216,45,0.05612544245234077,45
ENSMUSG00000047824,Pygo2,Gene Expression,0.024541492735657172,0.0008533899277209933,0.0016658875358160513,797,0.3351411197604376,575
ENSMUSG00000038893,Fam117a,Gene Expression,0.02453703590263711,0.0008473163314344223,0.0016547004813914539,686,0.3338387352762338,525
ENSMUSG00000078630,Tomt,Gene Expression,0.024533414049962364,0.0005310021347657568,0.001059589875201691,24,0.03931972517564341,24
ENSMUSG00000059049,Frem1,Gene Expression,0.024531540236026588,0.0007579125604169068,0.0014876287397489803,111,0.08312927602068595,98
ENSMUSG00000040329,Il7,Gene Expression,0.024530787149019212,0.0007119540015601,0.0014009815316544923,74,0.07600463030645604,73
ENSMUSG00000022040,Ephx2,Gene Expression,0.024524401243144322,0.0008164807246440198,0.0015978760304931614,295,0.14106877340793783,243
ENSMUSG00000110012,Olfr644,Gene Expression,0.024518425800983446,0.0007141864521851282,0.0014048019141993302,52,0.06348134946886895,51
ENSMUSG00000094219,Calhm3,Gene Expression,0.024510505297602275,0.0006417997086609617,0.0012690100731356923,38,0.057331360552214716,37
ENSMUSG00000020196,Cabin1,Gene Expression,0.02450048210401103,0.0008740193172742661,0.0017042626493553547,1435,0.66540177863426,884
ENSMUSG00000039488,Cntn5,Gene Expression,0.024498262321381928,0.00040723561328159796,0.0008234261458081317,18,0.029428869857973335,18
ENSMUSG00000031194,4931400O07Rik,Gene Expression,0.0244931106973004,0.0004086466718946635,0.0008261927792153652,17,0.024698320929927093,17
ENSMUSG00000020171,Yeats4,Gene Expression,0.02448519681932688,0.0008760386405561871,0.0017074533016150737,974,0.4077516918094715,646
ENSMUSG00000030347,D6Wsu163e,Gene Expression,0.024481186667895116,0.0008458693073432055,0.0016520417037319002,308,0.1311945962891324,272
ENSMUSG00000053916,Nanp,Gene Expression,0.024475843236568522,0.0008188682909888723,0.001602223801701806,227,0.13664872058309016,210
ENSMUSG00000078698,Mrgpra3,Gene Expression,0.02447541912434877,0.0006824738823936194,0.0013464007630793616,43,0.05759766711944628,41
ENSMUSG00000020474,Polm,Gene Expression,0.024472319518888012,0.0008721225939412047,0.0017007359411234763,464,0.20949352195750173,371
ENSMUSG00000067629,Syngap1,Gene Expression,0.024470906587063662,0.0008519162225844035,0.0016632193132782498,292,0.13392543511896055,253
ENSMUSG00000057540,Olfr310,Gene Expression,0.0244620741992913,0.0006703150478830633,0.001322954167479758,41,0.05513643452992015,40
ENSMUSG00000032482,Cspg5,Gene Expression,0.024452496768619766,0.0005658145185052366,0.0011256829128720501,39,0.049017286206891546,38
ENSMUSG00000022544,Eef2kmt,Gene Expression,0.024451841973128982,0.0008876235081234363,0.0017292181135859113,631,0.2639504548216597,473
ENSMUSG00000014856,Tmem208,Gene Expression,0.02444942074199458,0.0008953439972707589,0.0017432035276566196,1192,0.538358012915149,812
ENSMUSG00000039478,Micu3,Gene Expression,0.02444380706916097,0.0008458252666367905,0.0016520417037319002,249,0.13545278355075582,229
ENSMUSG00000046262,C87977,Gene Expression,0.02444208505501284,0.0006400968052244771,0.0012660318866009068,37,0.05027039695142306,36
ENSMUSG00000024146,Cript,Gene Expression,0.024441842004218443,0.0008915586011495336,0.0017363587078363584,780,0.36059742814856893,597
ENSMUSG00000039449,Prpf18,Gene Expression,0.024441586288020827,0.0008981573830255662,0.001747759226241711,1330,0.6191891084223878,849
ENSMUSG00000044014,Npy5r,Gene Expression,0.02443682197952237,0.0006593826109069223,0.0013029756668658074,47,0.05417784711497756,46
ENSMUSG00000071253,Slc25a16,Gene Expression,0.024434586739357243,0.0008749237709515523,0.0017056817786041873,407,0.18545387040674405,345
ENSMUSG00000031993,Snx19,Gene Expression,0.024424853010576456,0.0008954963287217677,0.0017433243378987128,702,0.29795844986196013,528
ENSMUSG00000037259,Dzank1,Gene Expression,0.02442470791468585,0.0004325464645900112,0.0008723208596588111,23,0.023390019918411355,22
ENSMUSG00000003752,Itpkc,Gene Expression,0.024424035376168524,0.0008936744733922808,0.0017401284744584997,575,0.2494737409988403,433
ENSMUSG00000096537,Fam240b,Gene Expression,0.024417948066378595,0.0005811456387596614,0.0011543999881132663,24,0.030891788354692206,24
ENSMUSG00000036718,Micall2,Gene Expression,0.024415950712995984,0.0008894725887940158,0.0017326455855555779,480,0.2208525896891304,383
ENSMUSG00000115021,Vmn1r173,Gene Expression,0.024412864454214263,0.0006286297302713351,0.0012446262782261333,36,0.05729436039830178,35
ENSMUSG00000078427,Sarnp,Gene Expression,0.02440256290369111,0.0008281084460322052,0.0016193188954817096,189,0.15105076561950834,174
ENSMUSG00000096345,Esp16,Gene Expression,0.024401688910000753,0.0007224856090863874,0.0014206921702095865,42,0.06711287540023583,41
ENSMUSG00000025920,Stau2,Gene Expression,0.02440155974914361,0.0008754266019230794,0.001706489772171882,373,0.1680311778398393,306
ENSMUSG00000067795,4930444P10Rik,Gene Expression,0.024400582668297588,0.00046150016976609365,0.0009275154327834375,26,0.029796798487560068,20
ENSMUSG00000051527,Usp29,Gene Expression,0.024394836515566575,0.0006801654442714078,0.0013419837262573706,41,0.04758724690326488,41
ENSMUSG00000034394,Lif,Gene Expression,0.02438222777015436,0.0007974329876354602,0.001561865401282152,100,0.06406582042288446,87
ENSMUSG00000055409,Nell1,Gene Expression,0.024380822402567864,0.0007914029483746532,0.0015503693753793806,62,0.08794504349780591,62
ENSMUSG00000034473,Sec22a,Gene Expression,0.02437746756742745,0.0008817598989232511,0.0017181416395769908,367,0.18781903753324336,311
ENSMUSG00000049439,Cyp20a1,Gene Expression,0.024375436638526444,0.0009101991798570186,0.0017703410720224645,665,0.3162948508995528,507
ENSMUSG00000032776,Mctp2,Gene Expression,0.024374230639574026,0.0006986931484533887,0.0013765702169814239,49,0.05129712821505088,47
ENSMUSG00000049516,Spty2d1,Gene Expression,0.024370161482039635,0.0009280881881357228,0.0018038634034122601,1213,0.6457049968045433,772
ENSMUSG00000032064,Dixdc1,Gene Expression,0.024368098498868864,0.0008536177170705983,0.0016661637639374563,157,0.11834687519760254,146
ENSMUSG00000091119,Ccdc152,Gene Expression,0.024364922570000894,0.0007802218443435649,0.0015298622882081883,61,0.07460288829549482,60
ENSMUSG00000021598,Med10,Gene Expression,0.02436482973470345,0.0009198171060700311,0.001788507533804481,579,0.2434608319508357,462
ENSMUSG00000003824,Syce2,Gene Expression,0.024361215946058404,0.0008962757056876214,0.0017446657133899164,245,0.11008547403993077,224
ENSMUSG00000052395,Rft1,Gene Expression,0.024358133802964317,0.0008230408128406808,0.0016098985105301405,106,0.04341504407514597,98
ENSMUSG00000095171,Taar7b,Gene Expression,0.024357168871736785,0.0004280584172553503,0.0008638110604243719,18,0.02304370382646817,18
ENSMUSG00000094487,Gm21958,Gene Expression,0.02435263348765808,0.0007089991920250505,0.0013957359973497529,52,0.06447377786670976,50
ENSMUSG00000033615,Cplx1,Gene Expression,0.024351603868015995,0.0005745695886869573,0.0011416895202248556,20,0.01186575783043336,20
ENSMUSG00000026280,Atg4b,Gene Expression,0.0243513043167209,0.000893099990093793,0.0017391852368607446,337,0.20838464749430216,294
ENSMUSG00000022106,Rcbtb2,Gene Expression,0.02435105099321198,0.0009264537825570685,0.001801049284322661,637,0.2868826073251481,492
ENSMUSG00000031861,Lpar2,Gene Expression,0.024342509827682417,0.0009031452914021187,0.001756798184443932,310,0.1465367818724801,257
ENSMUSG00000050058,Prm3,Gene Expression,0.024335688391062964,0.0005067629841051247,0.0010135259682102493,20,0.02273664792064051,19
ENSMUSG00000032127,Vps11,Gene Expression,0.024331860541280243,0.0009428436536014217,0.001830610204634228,761,0.3309889470955681,571
ENSMUSG00000090097,Gm13757,Gene Expression,0.024317794507691087,0.0007029662868047737,0.001384706620238721,36,0.055014173192501355,34
ENSMUSG00000078307,AI593442,Gene Expression,0.024316566659585464,0.000634385647511504,0.001255250215539209,31,0.04403148834219664,31
ENSMUSG00000040651,Tasor,Gene Expression,0.024315726067607884,0.0009348271855429413,0.0018160475807680277,581,0.2878024307788546,472
ENSMUSG00000022472,Desi1,Gene Expression,0.0243111893292783,0.0009357457155771964,0.0018176491065079634,449,0.1752512674308539,366
ENSMUSG00000096009,Olfr134,Gene Expression,0.024306275682674825,0.0003849114524794306,0.0007804935574270509,12,0.01794309373814574,12
ENSMUSG00000058979,Hdhd5,Gene Expression,0.024304192484337662,0.0008851721936464774,0.001724616593614517,235,0.11688700823766823,206
ENSMUSG00000027957,Slc35a3,Gene Expression,0.02430272196294701,0.0009548760673026013,0.0018525990048130277,884,0.40395917729945463,639
ENSMUSG00000022114,Spry2,Gene Expression,0.02429672507118142,0.0009555080538476979,0.0018534322919965321,716,0.3201684024643881,542
ENSMUSG00000049670,Morn4,Gene Expression,0.024295341052808343,0.0007317977613228166,0.0014378321907960508,67,0.0651461430393152,65
ENSMUSG00000029267,Mtf2,Gene Expression,0.02429312287195388,0.0009520076818565482,0.0018479361013922341,647,0.29136317667907513,506
ENSMUSG00000021090,Lrrc9,Gene Expression,0.024290115465865743,0.0006968935554931832,0.0013734450455780128,43,0.05556224885032093,42
ENSMUSG00000039004,Bmp6,Gene Expression,0.024287613103089592,0.0008002379186280439,0.0015672002240068486,101,0.06663465656339067,91
ENSMUSG00000064210,Ano6,Gene Expression,0.02428457291278422,0.0009555398371707824,0.0018534322919965321,674,0.3022002191708565,516
ENSMUSG00000000486,Sept1,Gene Expression,0.02428446182276058,0.0008558526564317326,0.001670188458382694,111,0.0511118354526118,108
ENSMUSG00000033450,Tagap,Gene Expression,0.024280810785710517,0.0008656597516438769,0.0016887481302552837,145,0.08228867892138914,128
ENSMUSG00000023074,Mospd1,Gene Expression,0.024279852134574512,0.0009463065235095769,0.0018370542846054018,487,0.20638173057099884,382
ENSMUSG00000000916,Nsun5,Gene Expression,0.024275707223628724,0.0009570179803146672,0.0018559824444989682,545,0.24443649054571795,442
ENSMUSG00000038949,Cnst,Gene Expression,0.024274670810638072,0.0009548895854429862,0.0018525990048130277,490,0.21610914326295075,404
ENSMUSG00000058925,Ccdc192,Gene Expression,0.02427032382657939,0.0007093618978144534,0.0013961653497907547,34,0.05172269251922147,34
ENSMUSG00000021708,Rasgrf2,Gene Expression,0.02426925845830661,0.0008616750354297764,0.0016812109663684935,112,0.0505219530851689,102
ENSMUSG00000036285,Noa1,Gene Expression,0.02426841704669889,0.0009556070377585435,0.0018534322919965321,385,0.14887430244999314,319
ENSMUSG00000036885,Arhgef26,Gene Expression,0.024262559187296858,0.0008404491192930408,0.0016422862268314733,93,0.050160333224541886,86
ENSMUSG00000044098,Rsbn1,Gene Expression,0.024249858837977905,0.0009785089130027735,0.001896708202176627,699,0.3175537419032234,536
ENSMUSG00000028766,Alpl,Gene Expression,0.024238317430178673,0.0008608977089463732,0.0016798640622225612,137,0.05638239502685703,122
ENSMUSG00000011960,Ccnt1,Gene Expression,0.024236909192960204,0.0009786945632126454,0.0018968776488644166,839,0.45028816348535017,626
ENSMUSG00000038388,Mpp6,Gene Expression,0.024234549170751966,0.0009774097195127673,0.0018947677626535023,686,0.2913090163915776,492
ENSMUSG00000071392,Ect2l,Gene Expression,0.024225172322569506,0.0007702424082960402,0.0015110617600524775,42,0.061810770091416244,41
ENSMUSG00000064121,Olfr96,Gene Expression,0.024215879468254084,0.0007659163911817313,0.001502880348919747,34,0.04961966248346845,34
ENSMUSG00000041698,Slco1a1,Gene Expression,0.024215553240472865,0.0008062656964791248,0.0015785248503509988,51,0.0718083789278926,49
ENSMUSG00000038042,Ptpdc1,Gene Expression,0.024208424273551403,0.0009133985075677753,0.0017762059598321997,164,0.09034721252569017,151
ENSMUSG00000047866,Lonp2,Gene Expression,0.024199708361205708,0.0010098447566506685,0.001954309706446624,1537,0.6579519450551957,872
ENSMUSG00000020283,Pex13,Gene Expression,0.02419478824695252,0.0009931619149250448,0.0019239523050965707,641,0.2775979940878497,485
ENSMUSG00000069372,Ctxn3,Gene Expression,0.024185894774210986,0.0008707542338437513,0.0016984105308608926,135,0.08816740267774922,122
ENSMUSG00000022760,Thap7,Gene Expression,0.024179544413287072,0.000996645754197223,0.0019303138930339392,579,0.2502241609161777,446
ENSMUSG00000043391,2510009E07Rik,Gene Expression,0.024178983212322418,0.0009825177508919758,0.0019039054460335226,305,0.17757316877928067,273
ENSMUSG00000028523,Tctex1d1,Gene Expression,0.024175115690501493,0.0007709455857027869,0.0015121340030391892,41,0.0527600194766344,41
ENSMUSG00000022280,Rnf19a,Gene Expression,0.02417459148062811,0.000989722958169681,0.001917482725218876,451,0.27352554478484087,374
ENSMUSG00000034751,Mast4,Gene Expression,0.024162340861879707,0.0009801810843748093,0.001899568119156721,400,0.22047825205736854,330
ENSMUSG00000000791,Il12rb1,Gene Expression,0.024157729095100448,0.0008205070207818466,0.0016052675350858618,76,0.05691156774191677,71
ENSMUSG00000031209,Heph,Gene Expression,0.024155081625807307,0.0008900564314642256,0.0017336079979397012,159,0.07070153571514737,137
ENSMUSG00000047485,Klhl34,Gene Expression,0.02415443365087717,0.0008760977375661394,0.0017074533016150737,74,0.0279666203836436,71
ENSMUSG00000050910,Cdr2l,Gene Expression,0.024152426041816194,0.0010020377025143912,0.0019401732713880372,345,0.13905186150017407,287
ENSMUSG00000048617,Rtbdn,Gene Expression,0.024134034071675994,0.00041188094482613735,0.0008324702788981277,20,0.018860168729585503,20
ENSMUSG00000030980,Knop1,Gene Expression,0.024130535853480756,0.0010241094235139414,0.0019791386076915742,542,0.23798453544865586,431
ENSMUSG00000028758,Kif17,Gene Expression,0.024128717517516246,0.0006119342191832633,0.0012126898370719227,34,0.037445486150044054,32
ENSMUSG00000046982,Tshz1,Gene Expression,0.024127551383210613,0.0010178079821900887,0.001968142613267636,440,0.19104222139295224,351
ENSMUSG00000066242,Olfr467,Gene Expression,0.02412683328181878,0.0007548555296177373,0.0014819296743512106,36,0.05413909104213575,36
ENSMUSG00000030763,Lcmt1,Gene Expression,0.024124027109417776,0.001022773790819942,0.0019767552698161423,448,0.1881164834232207,371
ENSMUSG00000002341,Ncan,Gene Expression,0.024118527083358408,0.0003829839856366313,0.0007769931458965487,8,0.004677517918045265,8
ENSMUSG00000024993,Fam45a,Gene Expression,0.02411312069875608,0.0010175198357327275,0.001967782476514669,425,0.18470993255931115,353
ENSMUSG00000041112,Elmo1,Gene Expression,0.024111492129197165,0.0010417843193979426,0.0020110821960985974,675,0.32630662967933133,524
ENSMUSG00000026820,Ptges2,Gene Expression,0.024109540490957388,0.0010431760449398642,0.0020133662596490535,795,0.3291808659408383,568
ENSMUSG00000019718,L3hypdh,Gene Expression,0.024108591024329964,0.0009402674766549879,0.0018260650683101494,174,0.08826600369115503,152
ENSMUSG00000027324,Rpusd2,Gene Expression,0.024103982280616307,0.0007138275922726756,0.0014042390797458604,59,0.045858017745261284,55
ENSMUSG00000078795,Ceacam15,Gene Expression,0.02410328121042926,0.0006838957997741257,0.0013489303262143378,27,0.050638770464197805,26
ENSMUSG00000026388,3110009E18Rik,Gene Expression,0.02409994002447712,0.0009541991833419416,0.0018517577860516037,158,0.09959304169893204,152
ENSMUSG00000055971,Olfr378,Gene Expression,0.02409470872012261,0.0007454200972809577,0.001464150348743291,34,0.04678776406356732,31
ENSMUSG00000028992,Nmnat1,Gene Expression,0.024088453512058086,0.001032219944295143,0.001993986779676209,392,0.17740189911393367,332
ENSMUSG00000028199,Cryz,Gene Expression,0.024082547061608586,0.0010169619253950213,0.0019670975437621817,259,0.10427932334778843,230
ENSMUSG00000048732,Klhl11,Gene Expression,0.024078369227559866,0.0010582550966047322,0.0020412452217997584,809,0.36484363303244544,587
ENSMUSG00000023011,Faim2,Gene Expression,0.02406933126095425,0.0007135887096603177,0.0014039121735650265,32,0.042193020071661126,32
ENSMUSG00000078504,Gm438,Gene Expression,0.024067316500778767,0.0007948907099861735,0.0015570439855785159,77,0.03918001786781209,60
ENSMUSG00000058298,Mcm9,Gene Expression,0.02406686850110842,0.001049050649977179,0.002024299795249258,530,0.2868417994097669,442
ENSMUSG00000051802,Krtap19-5,Gene Expression,0.024066417925797164,0.0006857777777049545,0.0013523661037053384,28,0.035127531606648575,28
ENSMUSG00000044912,Syt16,Gene Expression,0.0240651863042863,0.0007143463496446234,0.0014049733155059767,32,0.03960673419240164,30
ENSMUSG00000035020,Epgn,Gene Expression,0.024053041674101647,0.0009305228308833513,0.0018078675786656114,85,0.1008198701349248,82
ENSMUSG00000002413,Braf,Gene Expression,0.02405189856831628,0.001020668443744377,0.001973074763749178,198,0.10073874234538144,178
ENSMUSG00000047728,Ly6g2,Gene Expression,0.024049601968249644,0.0009227587300049134,0.0017940466246873618,73,0.08923208597855771,68
ENSMUSG00000025047,Pdcd11,Gene Expression,0.024048635940499465,0.0010742116317945527,0.002070575624870514,606,0.25169288080777574,480
ENSMUSG00000061701,Fbxw20,Gene Expression,0.02404602202730951,0.0008496156608932548,0.0016590229964454192,62,0.060955033307267176,57
ENSMUSG00000046079,Lrrc8d,Gene Expression,0.024045768451728802,0.0010754046368783854,0.0020724614309502614,925,0.474889874504993,631
ENSMUSG00000050762,Prss27,Gene Expression,0.02404212114461842,0.000898226958116144,0.001747759226241711,93,0.04156851446411824,74
ENSMUSG00000034059,Ypel4,Gene Expression,0.02404125721194121,0.0009428922369389969,0.001830610204634228,104,0.0809391948429408,94
ENSMUSG00000028538,St3gal3,Gene Expression,0.02402149007732109,0.0010666355722759313,0.0020567937787745387,309,0.12723038350769597,268
ENSMUSG00000019907,Ppp1r12a,Gene Expression,0.024020403906631474,0.0011001927992095872,0.002118329140765493,1631,0.7424367674282749,961
ENSMUSG00000053091,Lins1,Gene Expression,0.024007168914229337,0.0010378129201957798,0.002004217170615112,159,0.06734882248143449,141
ENSMUSG00000040250,Ints13,Gene Expression,0.023997116782431775,0.0010909451630265465,0.002101152114307063,563,0.24340605926772427,443
ENSMUSG00000028989,Angptl7,Gene Expression,0.02398231247418381,0.0008519369356621009,0.0016632193132782498,62,0.04242328021831665,57
ENSMUSG00000047220,Ccdc36,Gene Expression,0.0239805925496906,0.0006614628562231495,0.001306417894412296,32,0.029778463084289518,32
ENSMUSG00000045441,Gprin3,Gene Expression,0.023964583162455404,0.0008325185162940674,0.0016272833839091447,40,0.046812295746641655,39
ENSMUSG00000042724,Map3k9,Gene Expression,0.02396347151669301,0.0010735442185125788,0.002069495743184376,267,0.11398168829902373,230
ENSMUSG00000066877,Nck2,Gene Expression,0.0239621236617913,0.0010763572156009538,0.0020740901939182137,238,0.09306612607622501,198
ENSMUSG00000045655,Fam216b,Gene Expression,0.023949746742224765,0.0007753053400421095,0.0015203763700835924,33,0.04164383698639249,32
ENSMUSG00000022141,Nipbl,Gene Expression,0.02394272479566781,0.0011325614785213656,0.002176745511122481,980,0.4493406094977808,699
ENSMUSG00000047719,Ubiad1,Gene Expression,0.02393734326896198,0.0010437452940925684,0.0020142636047299116,224,0.12960390798876376,203
ENSMUSG00000046731,Kctd11,Gene Expression,0.023934787420372496,0.001119387823458995,0.0021533551375765283,471,0.20305627739499482,378
ENSMUSG00000031383,Dusp9,Gene Expression,0.023934142575581335,0.0006308830129893028,0.0012489595018272954,35,0.023031866830334497,35
ENSMUSG00000031844,Hsd17b2,Gene Expression,0.02393322315813455,0.0008973851645450726,0.0017464732440400474,78,0.06584214393390238,66
ENSMUSG00000075269,Bex6,Gene Expression,0.02393322004270831,0.0009018208390385585,0.0017545753553485709,58,0.06575756298282076,55
ENSMUSG00000050555,Hyls1,Gene Expression,0.023929717067796265,0.000841273108081797,0.0016437300128563695,62,0.04691593891623158,58
ENSMUSG00000007033,Hspa1l,Gene Expression,0.02392874994915135,0.0009019265653491537,0.001754604269281902,97,0.04579851614365838,83
ENSMUSG00000052301,Doc2a,Gene Expression,0.023922478961188803,0.0007852591698216393,0.0015389581416072116,35,0.0433105602516985,34
ENSMUSG00000038084,Opa1,Gene Expression,0.023922140211396884,0.0011252777977313055,0.0021642544097800307,526,0.2408558645523302,415
ENSMUSG00000052605,Isoc2b,Gene Expression,0.02391793774411498,0.0010992351077343532,0.0021166962435530874,312,0.12414046403949032,254
ENSMUSG00000043385,Olfr267,Gene Expression,0.02391726933183123,0.0008230322748392638,0.0016098985105301405,36,0.04477011396246574,35
ENSMUSG00000110358,A730009L09Rik,Gene Expression,0.023905997759503035,0.0006393536816096113,0.0012646916197379219,23,0.02532915404504926,23
ENSMUSG00000052214,Opa3,Gene Expression,0.023905162728747716,0.0011487510483314534,0.0022069826627480215,760,0.3204061996448236,546
ENSMUSG00000026312,Cdh7,Gene Expression,0.023900995934655146,0.0008266641190590729,0.0016166583085913204,34,0.04460070846333556,33
ENSMUSG00000019489,Cd70,Gene Expression,0.02389820177758951,0.0007293632275728879,0.001433340517446821,22,0.03610878024207199,19
ENSMUSG00000019785,Clvs2,Gene Expression,0.023896801970475903,0.0006683207911111211,0.0013192879243872162,19,0.017646715641550164,19
ENSMUSG00000047564,Krtap3-1,Gene Expression,0.023892359651796664,0.00056270466533892,0.001120171134833407,23,0.02088475507111062,22
ENSMUSG00000072663,Spef2,Gene Expression,0.02388508340991424,0.0008809278856078961,0.001716693659409474,51,0.047985088836568324,51
ENSMUSG00000054675,Tmem119,Gene Expression,0.023869684874925388,0.0011073855040024672,0.002131540478696934,247,0.12167950419330606,216
ENSMUSG00000021431,Snrnp48,Gene Expression,0.023868734351311878,0.0011667437897657784,0.002239767629026462,723,0.3254499379704118,546
ENSMUSG00000044317,Gpr4,Gene Expression,0.023859826678317403,0.0010819153250576363,0.0020843844085466387,148,0.06512074733965328,131
ENSMUSG00000060397,Zfp128,Gene Expression,0.02385619147536121,0.0010172893824811347,0.0019675338517338454,93,0.09194239676485454,91
ENSMUSG00000042992,Borcs5,Gene Expression,0.02385277383726427,0.0011646402273568501,0.0022359517588248935,441,0.17753112004996374,352
ENSMUSG00000043496,Tril,Gene Expression,0.02384919532011271,0.0010086084607852097,0.0019523084781237368,127,0.060823169123513196,111
ENSMUSG00000034359,Skint2,Gene Expression,0.02383873500222249,0.0009871353294654828,0.0019126613698553553,72,0.06027375385504708,69
ENSMUSG00000031189,Aff2,Gene Expression,0.023838499480078903,0.0009542642013982139,0.0018517577860516037,74,0.053307717999906044,71
ENSMUSG00000046287,Pnma3,Gene Expression,0.023826688875165355,0.0005971691641715182,0.0011845235295482297,18,0.0277570946878192,18
ENSMUSG00000003929,Zfp81,Gene Expression,0.023824595061364605,0.001074486290178367,0.0020708983195273246,156,0.12531630832363896,148
ENSMUSG00000072983,4933414I15Rik,Gene Expression,0.023820694417665947,0.00041200897749082976,0.0008326419000887413,18,0.01785754586414176,17
ENSMUSG00000025328,Padi3,Gene Expression,0.023816676250320266,0.0003825002548047962,0.0007760932983377761,9,0.00762576458956259,9
ENSMUSG00000091764,Zfp964,Gene Expression,0.023813896160634833,0.0010644288726222584,0.0020527435863712984,83,0.1011318915352495,81
ENSMUSG00000020673,Tpo,Gene Expression,0.02380996594315997,0.0009133655160462606,0.0017762059598321997,40,0.05486198328356788,40
ENSMUSG00000028655,Mfsd2a,Gene Expression,0.02380123210627909,0.0010728974056213314,0.0020684553616761095,137,0.09407408333988483,119
ENSMUSG00000028439,Fam219a,Gene Expression,0.0237977377619152,0.0012109036797436357,0.0023224622622019866,802,0.3418821672998073,583
ENSMUSG00000037795,N4bp2,Gene Expression,0.023795708869015466,0.001194913568485445,0.0022920215563180632,580,0.3096875798869256,449
ENSMUSG00000035000,Dpp4,Gene Expression,0.0237930543881308,0.0011524183510076558,0.0022138080340188848,320,0.167477041448396,270
ENSMUSG00000030147,Clec4b1,Gene Expression,0.023790561935140887,0.0010060108640206344,0.0019476709228231856,84,0.06824881309709509,76
ENSMUSG00000057726,Serpinb9g,Gene Expression,0.023776409853236046,0.0008129717904112876,0.0015911702080723662,30,0.03774464043868288,30
ENSMUSG00000108622,Gm36864,Gene Expression,0.02377559020536283,0.0008967278219100816,0.0017453698458909058,33,0.04599343269492169,32
ENSMUSG00000014602,Kif1a,Gene Expression,0.02377226805672913,0.0010561485085565092,0.0020373853846379817,60,0.023321244052360187,53
